date,state,latitude,longitude,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,rainfall_intensity_3h_mm,rainfall_anomaly_pct,elevation_m,slope_deg,aspect_deg,curvature,soil_moisture,clay_pct,ndvi,geology_risk_index,displacement_mm,historical_landslide_count,distance_to_road_km,distance_to_settlement_km,infrastructure_exposure_index,landslide_occurrence,risk_score_demo,risk_class_demo
2021-06-19,Manipur,23.97347541579182,93.75290143027678,47.7,122.07,211.09,21.64,13.7,932.6,48.0,268.42,-0.2206,0.7205,29.25,0.1695,0.51,29.26,3,2.205,3.742,61.17,0.0,45.09,Moderate
2021-06-19,Manipur,24.518743421748376,94.56724275934472,109.59,251.4,444.5,50.47,128.95,351.3,5.57,183.6,-0.3917,0.75,26.99,0.2944,0.5509,27.17,2,1.605,0.661,79.14,1.0,66.93,High
2021-06-19,Sikkim,27.56914299173246,88.42643184904036,64.71,170.26,525.85,30.46,150.32,988.79,3.44,104.52,-0.0017,0.75,18.51,0.2801,0.2853,42.39,4,1.395,1.454,64.12,1.0,44.74,Moderate
2021-06-20,Arunachal Pradesh,26.869781453649242,91.63362314945194,69.47,122.87,263.75,18.53,16.53,779.61,11.75,345.65,0.0255,0.6729,43.92,0.4271,0.2956,18.71,1,5.226,7.457,21.54,1.0,24.98,Low
2021-06-20,Assam,25.908954605538064,95.56622235820824,117.15,235.67,448.83,56.53,137.85,1370.66,13.7,203.43,0.2165,0.75,32.67,0.3679,0.4649,33.87,2,2.542,1.417,67.24,0.0,72.76,High
2021-06-20,Assam,27.27884020115525,94.84727058804621,132.56,277.19,564.76,71.8,172.64,1460.18,8.27,303.76,-0.2396,0.75,18.92,0.4812,0.3898,29.85,2,0.948,3.87,61.2,0.0,69.25,High
2021-06-20,Meghalaya,25.255440299208733,91.31493106570682,112.57,322.39,913.94,41.76,350.0,1845.25,17.14,17.58,-0.2681,0.75,29.42,0.4206,0.7193,66.25,4,1.361,2.041,70.54,1.0,86.55,Critical
2021-06-20,Sikkim,27.673676117156795,88.80909219856738,35.5,104.42,164.27,13.85,-7.14,461.37,24.14,312.58,-0.0105,0.6441,26.12,0.4128,0.5077,18.81,1,7.268,13.718,13.53,0.0,23.4,Low
2021-06-21,Arunachal Pradesh,29.286275409026047,96.76025030503875,86.61,168.24,295.93,29.22,47.32,636.15,30.74,143.79,-0.2207,0.75,43.57,0.2539,0.508,23.91,2,4.544,0.416,57.55,1.0,70.96,High
2021-06-21,Arunachal Pradesh,28.104886218943786,94.21927470252574,55.05,137.76,270.68,20.9,65.48,20.0,28.8,181.94,0.1954,0.7058,40.79,0.5517,0.7221,27.44,3,2.598,0.879,51.77,0.0,30.84,Low
2021-06-21,Assam,25.016875709751947,90.13325474271736,58.32,174.71,386.93,15.15,99.34,477.61,9.89,83.32,-0.0844,0.75,35.46,0.6496,0.4339,18.37,4,0.38,1.14,82.56,0.0,52.44,Moderate
2021-06-21,Assam,26.74227665998421,91.34882411136196,116.45,354.91,724.47,38.19,236.64,1267.89,23.08,273.17,0.4164,0.75,32.8,0.5922,0.5355,44.77,2,6.316,0.802,47.44,1.0,81.74,Critical
2021-06-21,Assam,27.63354560515133,91.16687988948233,96.59,254.76,477.69,50.9,140.13,1408.87,23.1,113.55,0.1465,0.75,34.13,0.5877,0.4831,33.92,6,1.348,0.473,74.24,1.0,69.56,High
2021-06-21,Assam,24.252210625974854,93.09514970120523,180.6,368.23,945.34,85.76,350.0,1952.84,22.05,309.22,0.0077,0.75,11.45,0.4581,0.3494,54.02,4,3.293,11.392,42.73,1.0,79.68,Critical
2021-06-21,Manipur,24.65962228887687,93.85698028147004,94.87,273.05,645.89,43.2,209.1,1147.16,10.23,23.46,0.4366,0.75,43.02,0.5793,0.5364,45.39,2,1.712,0.905,71.87,1.0,70.53,High
2021-06-21,Manipur,24.067109842197734,94.13573549893684,159.03,546.47,1497.02,34.01,350.0,1470.13,48.0,213.51,-0.0866,0.75,18.55,0.3006,0.6838,100.0,5,2.965,5.697,40.88,1.0,85.77,Critical
2021-06-21,Meghalaya,25.578650503937258,90.25475359328144,142.83,439.62,910.05,55.97,350.0,807.69,27.86,224.17,0.1313,0.75,32.02,0.4337,0.4995,70.54,3,4.004,4.54,30.67,1.0,81.16,Critical
2021-06-21,Mizoram,23.038241213000635,92.48819871266036,63.68,154.56,425.37,14.91,78.02,1350.42,21.01,281.22,0.0462,0.75,37.23,0.5459,0.547,36.02,1,1.439,2.251,57.55,1.0,60.83,High
2021-06-21,Mizoram,23.07920279146349,92.8371692954283,90.14,159.35,312.72,28.05,61.2,561.4,39.24,34.28,-0.3154,0.75,27.62,0.3181,0.7841,26.18,3,3.143,0.612,53.78,1.0,77.7,Critical
2021-06-22,Assam,25.676778160185886,89.99064832978064,85.16,281.48,625.75,35.54,202.12,1102.0,6.71,310.44,0.1987,0.75,28.28,0.559,0.3611,43.3,1,0.475,8.153,62.16,1.0,65.12,High
2021-06-22,Assam,26.207870789246787,92.5871601288056,72.99,200.85,430.1,27.68,129.32,20.0,14.71,337.79,-0.0038,0.75,35.22,0.3349,0.5167,22.93,1,1.888,2.1,70.45,1.0,56.46,High
2021-06-22,Meghalaya,25.288017624684127,90.33635941202151,28.27,49.7,120.6,6.58,-26.78,1585.8,14.4,126.15,0.3337,0.4074,42.9,0.548,0.4331,10.56,2,1.013,4.784,66.55,0.0,26.64,Low
2021-06-22,Meghalaya,25.96004190568259,92.27267047944727,58.83,181.58,332.23,27.06,45.42,311.13,18.55,86.46,0.1946,0.75,25.56,0.5542,0.5433,21.63,0,2.337,7.991,44.07,0.0,41.48,Moderate
2021-06-22,Meghalaya,26.022072797622343,90.30933400290104,235.96,615.88,1871.56,112.85,350.0,600.5,5.48,318.58,0.2419,0.75,26.18,0.7063,0.3096,100.0,1,7.191,4.305,37.22,1.0,79.77,Critical
2021-06-22,Mizoram,23.625903683961436,93.12383878497597,118.94,285.24,724.16,48.06,265.28,1143.99,12.06,111.65,-0.0925,0.75,21.63,0.4523,0.3052,43.37,2,7.714,1.64,48.29,0.0,76.75,Critical
2021-06-22,Sikkim,27.286381960512966,88.65039334974045,219.69,676.49,1210.82,114.3,350.0,696.05,8.17,346.97,0.1368,0.75,39.18,0.5871,0.4193,71.02,3,4.687,4.465,31.96,1.0,79.3,Critical
2021-06-22,Tripura,23.77474001794371,92.06058264307781,160.94,324.04,592.48,75.75,208.2,1055.84,19.03,275.91,-0.2057,0.75,28.51,0.5099,0.5252,31.14,2,5.341,3.981,44.87,1.0,76.61,Critical
2021-06-23,Assam,25.180149423156017,91.54360297454859,86.5,167.28,411.95,46.75,112.58,1301.32,8.23,293.64,0.2267,0.7405,27.82,0.5344,0.2998,26.41,2,2.561,2.073,59.38,0.0,32.73,Low
2021-06-23,Assam,27.541355458381368,93.4070004540236,60.41,169.94,320.74,15.23,67.24,1392.68,17.71,200.31,0.1677,0.75,28.06,0.5962,0.3346,23.05,0,4.063,5.219,32.79,0.0,43.68,Moderate
2021-06-23,Manipur,23.94968141183206,94.77251994712611,91.09,262.34,618.84,22.4,205.23,1695.75,5.95,175.92,-0.0458,0.75,33.57,0.4018,0.1937,41.71,2,7.05,3.89,27.72,1.0,61.01,High
2021-06-23,Meghalaya,25.35802122493586,92.02661458025732,48.13,168.14,397.79,13.32,119.98,131.29,18.6,139.7,0.1563,0.75,56.05,0.3095,0.5329,30.66,3,3.029,10.687,42.0,0.0,48.96,Moderate
2021-06-23,Meghalaya,25.573902164792905,91.90746748074793,469.06,1593.65,4751.95,200.27,350.0,1387.74,7.23,171.13,-0.1588,0.75,22.95,0.403,0.3924,100.0,2,3.83,6.851,30.72,1.0,79.61,Critical
2021-06-23,Mizoram,23.51781843241703,93.19815599327639,425.95,1125.73,3271.55,109.85,350.0,830.92,37.36,75.7,0.191,0.75,22.62,0.5892,0.6527,100.0,0,0.99,3.383,54.29,1.0,87.26,Critical
2021-06-23,Mizoram,23.243911739608922,92.41752184337689,67.3,165.9,397.7,34.27,126.38,1287.98,6.06,321.79,0.1395,0.75,33.76,0.5146,0.3625,25.53,6,2.001,10.743,49.2,1.0,43.9,Moderate
2021-06-23,Mizoram,24.427236925318788,93.13080558262702,69.31,110.24,173.08,23.18,-0.21,1100.08,19.33,176.29,-0.2041,0.6127,19.06,0.5106,0.6423,18.18,3,0.616,1.593,73.47,1.0,50.79,Moderate
2021-06-23,Sikkim,27.37698475415587,88.54696514564351,103.95,344.49,641.13,54.45,208.42,980.04,18.07,358.93,0.0684,0.75,55.2,0.7262,0.5612,45.66,3,3.061,0.151,62.89,1.0,78.27,Critical
2021-06-23,Sikkim,27.14939643174681,88.84328412700569,115.89,289.91,508.46,24.37,145.63,937.39,3.02,78.09,0.2122,0.75,60.73,0.5385,0.4378,19.82,2,2.312,4.161,46.99,1.0,54.38,Moderate
2021-06-23,Tripura,23.49709481598466,91.95915232825229,128.85,305.19,718.95,48.28,258.56,1327.25,14.86,298.78,-0.0297,0.75,37.13,0.7327,0.4837,53.18,1,5.263,0.378,58.8,1.0,80.55,Critical
2021-06-24,Assam,26.474032514924417,93.73851186904244,96.16,297.69,993.64,40.83,350.0,1221.73,14.02,247.58,0.0028,0.75,15.34,0.7915,0.3502,60.6,1,1.131,6.187,59.0,1.0,76.33,Critical
2021-06-24,Assam,27.45918437914708,94.30548947540873,138.57,435.45,887.71,46.16,350.0,1218.58,15.42,30.86,0.1124,0.75,28.24,0.7854,0.446,54.1,2,1.691,0.49,75.64,0.0,85.25,Critical
2021-06-24,Assam,25.47431704619736,94.6200113166967,50.47,200.79,495.68,24.36,154.96,280.25,13.4,259.96,-0.0327,0.75,38.22,0.5212,0.4517,41.07,1,1.526,4.008,50.04,1.0,45.13,Moderate
2021-06-24,Manipur,25.66092126243126,93.28332254847474,111.51,266.9,568.94,47.2,183.79,1401.72,8.86,354.45,-0.0784,0.75,39.13,0.7392,0.5734,33.15,1,14.164,9.992,18.57,0.0,51.57,Moderate
2021-06-24,Meghalaya,25.01416917554175,92.7154834113403,37.71,65.92,155.86,9.42,-37.55,1554.83,8.56,47.71,0.0773,0.4553,55.02,0.7176,0.5617,27.54,1,1.291,1.216,68.83,0.0,23.17,Low
2021-06-24,Meghalaya,25.458738455299862,91.25364751666957,82.22,226.26,668.73,19.02,249.63,1642.25,19.03,235.88,-0.1406,0.75,32.56,0.7969,0.5244,49.87,2,7.35,2.522,26.13,1.0,53.02,Moderate
2021-06-24,Mizoram,23.068520123272748,93.14473867268421,92.56,247.09,536.13,27.76,167.26,327.63,19.85,310.45,-0.2351,0.75,26.12,0.5905,0.5095,37.62,4,0.829,2.193,64.22,1.0,77.7,Critical
2021-06-24,Mizoram,21.972329141137646,92.93362117502416,90.93,235.64,613.97,29.39,224.59,1076.14,39.59,63.68,0.4331,0.75,28.89,0.4723,0.7096,35.35,4,1.951,13.367,33.61,1.0,73.03,High
2021-06-24,Nagaland,26.605783549123117,93.3780959353509,105.22,367.34,1025.26,53.99,350.0,655.68,27.49,286.11,0.1433,0.75,17.9,0.6731,0.6283,64.6,4,1.744,2.36,68.47,1.0,85.08,Critical
2021-06-24,Sikkim,27.37849254617689,88.04654290478196,313.48,680.94,1231.47,85.91,350.0,1706.69,12.11,169.53,0.3461,0.75,20.39,0.736,0.4405,71.54,1,2.6,0.575,53.75,1.0,84.08,Critical
2021-06-24,Tripura,23.412605634263695,91.95409987237707,162.21,351.99,756.17,79.72,284.79,906.77,26.26,258.98,-0.4114,0.75,37.41,0.4135,0.5289,49.06,2,7.373,1.389,43.75,1.0,82.06,Critical
2021-06-25,Arunachal Pradesh,26.84963541226479,94.91967151923691,72.14,287.41,847.04,35.96,287.9,496.64,14.92,95.59,-0.0901,0.75,35.89,0.457,0.5021,56.61,1,4.707,7.335,24.08,0.0,66.54,High
2021-06-25,Arunachal Pradesh,27.63415068744744,91.73998016821629,124.78,304.74,665.91,51.8,260.66,1308.29,48.0,90.62,0.4103,0.75,31.4,0.5522,0.9642,54.92,5,4.204,3.805,38.94,1.0,88.05,Critical
2021-06-25,Arunachal Pradesh,28.733976642804713,96.30998063397165,67.02,155.97,449.29,35.62,113.57,1644.61,11.11,268.09,0.1825,0.75,30.61,0.3689,0.6141,27.87,6,6.449,1.543,51.11,0.0,49.92,Moderate
2021-06-25,Assam,26.16571890911267,92.9765179555192,89.82,239.37,674.51,40.41,249.3,20.0,20.14,149.63,-0.0825,0.75,16.14,0.5521,0.4561,44.2,1,2.75,3.193,43.05,1.0,69.63,High
2021-06-25,Manipur,25.272689157149845,94.23508360540573,47.24,47.46,190.74,10.03,-0.28,220.33,7.24,245.6,0.1178,0.4112,19.93,0.7562,0.4659,13.08,0,4.33,4.281,46.32,1.0,22.2,Low
2021-06-25,Meghalaya,25.529503122231137,91.82055710971368,74.69,269.03,480.56,37.47,140.31,945.54,16.34,322.82,-0.2538,0.75,25.83,0.6274,0.2975,34.53,1,4.987,1.56,47.68,0.0,64.67,High
2021-06-25,Sikkim,27.997924260594075,88.23405904313827,54.98,179.48,412.52,13.81,123.25,1499.88,13.48,215.44,0.0161,0.75,40.59,0.5578,0.5318,30.69,4,2.327,4.78,54.48,0.0,47.1,Moderate
2021-06-25,Tripura,23.594688218492923,91.74842155500198,64.36,118.18,315.5,23.56,53.53,1494.86,29.47,181.33,-0.1965,0.75,44.71,0.3201,0.8392,32.53,5,5.666,8.774,25.41,0.0,62.84,High
2021-06-26,Arunachal Pradesh,28.687394980059416,96.96344836539632,68.94,185.9,448.6,31.0,103.46,352.46,48.0,82.41,0.2273,0.75,40.89,0.3745,0.8794,38.73,8,1.949,0.35,72.1,1.0,70.41,High
2021-06-26,Arunachal Pradesh,28.75848417967406,97.13452818350645,83.35,270.85,498.23,27.58,155.46,968.4,19.45,249.5,0.0138,0.75,36.51,0.6838,0.5377,40.52,2,2.404,9.937,32.14,1.0,67.0,High
2021-06-26,Assam,24.04349559586962,92.8800966172512,246.59,531.72,1125.21,69.09,350.0,912.01,9.63,237.69,-0.1305,0.75,34.97,0.4531,0.391,61.55,1,3.168,3.363,55.88,1.0,83.33,Critical
2021-06-26,Manipur,25.111885893453586,94.70174655545381,113.63,321.77,799.36,35.54,293.82,20.0,5.87,221.3,0.2816,0.75,20.95,0.6432,0.2785,54.08,1,1.184,2.181,65.18,1.0,73.2,High
2021-06-26,Tripura,23.72255598079628,91.91457638500603,176.59,560.87,850.33,67.19,343.85,101.24,2.8,230.64,-0.1747,0.75,33.71,0.6552,0.2703,47.44,0,4.853,3.562,46.21,1.0,78.21,Critical
2021-06-26,Tripura,23.95524671456862,91.45029115169905,96.34,182.39,580.94,19.36,210.14,2138.73,15.19,188.62,0.0578,0.75,38.66,0.378,0.4595,38.52,5,0.259,0.934,89.24,1.0,67.13,High
2021-06-27,Assam,26.38853964594573,91.23775823088809,76.19,224.01,447.99,35.52,118.93,770.65,5.46,302.25,0.1552,0.75,30.07,0.4515,0.4526,23.73,1,0.49,2.723,68.32,1.0,51.93,Moderate
2021-06-27,Assam,24.299493314927403,89.70305733546998,57.18,168.5,306.87,11.63,76.9,1471.79,15.95,83.29,0.1131,0.6872,29.34,0.5181,0.4464,30.68,1,1.875,1.133,58.9,0.0,49.07,Moderate
2021-06-27,Manipur,25.461652346281625,93.83815411828124,53.09,124.46,348.06,16.4,65.34,25.03,6.49,312.77,0.0581,0.6104,41.36,0.3871,0.3578,29.73,1,2.925,0.552,61.59,0.0,31.03,Low
2021-06-27,Meghalaya,25.04718530692732,91.5567345492145,94.32,212.02,501.33,51.63,133.25,1540.13,14.78,258.88,-0.1554,0.75,39.33,0.6891,0.6113,39.21,6,0.503,1.54,71.87,1.0,63.76,High
2021-06-27,Mizoram,23.34719711378754,92.25149311641574,57.06,167.65,288.51,21.59,47.93,913.78,10.86,188.71,-0.0648,0.75,45.04,0.371,0.561,21.91,4,1.794,1.091,66.93,1.0,41.75,Moderate
2021-06-27,Mizoram,22.677039309973043,92.60529856726993,148.41,498.97,933.86,47.91,350.0,999.92,11.49,303.72,-0.0107,0.75,39.44,0.7495,0.4346,54.77,4,4.023,2.144,53.01,1.0,82.28,Critical
2021-06-28,Arunachal Pradesh,28.02445552849278,91.95677347387775,76.47,205.74,509.67,28.28,171.35,1452.95,8.1,351.94,0.1216,0.75,40.91,0.4605,0.5721,41.85,2,1.52,2.974,65.01,1.0,65.0,High
2021-06-28,Assam,27.7213048739645,92.40776284608559,66.82,178.98,394.41,20.1,93.17,1288.48,17.1,136.88,-0.0144,0.75,41.01,0.5384,0.4582,28.25,2,3.893,2.679,51.27,0.0,38.09,Moderate
2021-06-28,Mizoram,23.399637170099197,92.841966438953,99.35,165.78,447.68,44.91,126.92,1273.11,24.99,315.96,-0.1017,0.75,27.01,0.4947,0.6104,37.96,3,3.0,1.718,55.89,1.0,75.05,Critical
2021-06-28,Mizoram,23.43826087689261,92.7875655534188,201.03,544.18,895.27,67.17,350.0,1409.65,14.66,121.33,-0.0719,0.75,28.56,0.5076,0.579,51.06,0,7.937,1.619,39.93,1.0,83.8,Critical
2021-06-28,Nagaland,26.078385729210453,95.11395864051853,435.49,1095.4,2776.55,119.19,350.0,739.36,22.45,67.6,0.0857,0.75,16.71,0.6942,0.4239,100.0,4,4.228,4.06,42.5,1.0,82.24,Critical
2021-06-29,Arunachal Pradesh,26.79849126848075,96.70974856972755,105.03,294.84,732.47,28.33,278.71,823.26,8.87,180.01,-0.2233,0.75,27.66,0.716,0.3724,44.25,2,6.76,17.076,20.98,1.0,72.46,High
2021-06-29,Arunachal Pradesh,26.870176507443407,96.05126339253411,239.76,773.44,1400.58,87.73,350.0,1724.62,10.07,255.1,0.029,0.75,27.96,0.6158,0.3988,79.89,1,0.615,6.542,68.95,1.0,85.72,Critical
2021-06-29,Assam,26.582925475472813,93.80278705968689,256.57,676.76,1994.52,102.0,350.0,1109.0,13.84,250.98,0.4189,0.75,33.76,0.4588,0.3245,100.0,1,1.545,2.992,55.55,1.0,80.89,Critical
2021-06-29,Assam,25.85735167885148,92.70946834633581,55.99,96.17,220.28,17.09,18.09,394.67,8.36,167.23,-0.125,0.5366,16.59,0.6681,0.4234,13.54,3,1.37,4.574,47.83,0.0,30.92,Low
2021-06-29,Manipur,24.57580725409703,93.8475740928322,55.23,194.18,404.4,20.14,94.58,528.05,40.02,341.34,-0.1022,0.75,24.68,0.7004,0.5108,35.32,3,1.65,4.162,48.45,1.0,71.24,High
2021-06-29,Meghalaya,26.120315310863624,90.10081326578381,36.9,120.8,240.24,11.66,11.25,2129.27,12.57,359.44,-0.0143,0.5542,11.24,0.556,0.4423,19.63,2,0.88,1.994,77.95,0.0,24.81,Low
2021-06-29,Meghalaya,25.358835141678565,90.6689371290444,147.89,312.34,747.3,64.63,277.71,554.42,10.02,29.44,0.0504,0.75,39.42,0.576,0.3624,45.28,2,1.621,8.071,45.98,1.0,79.49,Critical
2021-06-29,Mizoram,21.964435126461677,93.02118527910356,24.97,68.7,85.24,11.51,-67.34,1223.67,31.61,102.13,0.0479,0.5297,18.62,0.4548,0.6938,17.73,3,2.363,5.542,43.06,0.0,33.23,Low
2021-06-30,Arunachal Pradesh,26.534479732121753,94.62581517664512,50.42,99.92,145.93,20.06,-46.14,1644.45,31.96,1.36,-0.1394,0.75,35.68,0.6849,0.6289,9.63,4,0.732,4.091,62.42,0.0,50.28,Moderate
2021-06-30,Arunachal Pradesh,28.197234424393713,96.14523628690749,28.71,43.32,91.72,10.83,-24.45,1063.04,20.34,79.25,0.0863,0.3974,19.25,0.3954,0.5476,8.82,3,1.283,2.29,61.06,0.0,26.26,Low
2021-06-30,Assam,24.56446199860082,92.37193608373231,62.26,118.36,244.09,28.14,30.17,1160.12,43.43,43.42,-0.1066,0.75,39.56,0.3944,0.7616,21.92,5,1.222,3.624,64.02,1.0,54.77,Moderate
2021-06-30,Assam,26.66578969895319,90.08229350191672,100.12,220.88,517.6,53.38,133.13,1556.38,8.96,158.62,-0.2536,0.75,26.86,0.6544,0.3411,40.18,1,1.101,0.715,82.76,1.0,67.61,High
2021-06-30,Assam,26.903155777817343,90.76293854945771,113.61,300.83,660.51,23.89,226.04,1501.46,7.69,271.21,-0.0852,0.75,22.21,0.6693,0.371,49.58,4,3.098,3.753,47.65,1.0,66.14,High
2021-06-30,Assam,27.721708156225905,95.34486740831792,46.41,133.83,275.9,13.92,60.03,970.4,7.88,136.65,-0.1396,0.7077,23.34,0.3537,0.3328,20.92,1,0.672,6.443,61.81,0.0,32.91,Low
2021-06-30,Meghalaya,25.905843525427557,89.86407836112909,6.74,38.59,129.19,2.88,-23.42,1804.09,16.8,339.7,-0.2076,0.3959,24.17,0.7616,0.5166,20.38,0,1.534,1.416,64.33,0.0,21.63,Low
2021-06-30,Meghalaya,25.909377300007208,90.34204788319181,32.35,112.1,324.22,12.71,87.93,1261.91,11.72,166.69,-0.0561,0.5802,35.7,0.663,0.2995,13.59,1,4.621,4.196,34.35,0.0,14.96,Low
2021-06-30,Meghalaya,25.35551530592033,92.26614647774011,42.06,112.95,151.48,14.39,-14.3,882.43,22.33,144.15,-0.2797,0.6106,21.06,0.5265,0.7072,26.77,3,2.126,11.632,44.72,1.0,37.97,Moderate
2021-06-30,Tripura,23.00261958478285,91.32477327521214,106.79,264.72,540.68,51.06,164.7,438.99,18.72,78.6,-0.2432,0.75,29.88,0.6045,0.6336,32.69,5,7.555,2.43,34.95,1.0,65.25,High
2021-06-30,Tripura,23.86653930903288,91.9973230271854,78.06,125.87,178.1,31.03,-17.04,1493.23,41.03,145.43,0.0306,0.7467,48.65,0.5505,0.8213,16.41,4,3.151,4.431,38.9,1.0,70.31,High
2021-07-01,Arunachal Pradesh,28.362852845694686,96.72783011492312,76.21,170.96,368.22,25.82,75.51,1481.57,24.02,64.27,-0.1657,0.75,26.03,0.481,0.6193,27.24,2,2.122,3.898,61.91,0.0,51.42,Moderate
2021-07-01,Arunachal Pradesh,28.35403423738324,96.85368217197461,50.79,105.82,348.04,26.87,64.87,1165.85,17.23,245.25,-0.1568,0.6943,35.9,0.7331,0.6932,29.08,3,2.016,9.102,50.04,1.0,44.16,Moderate
2021-07-01,Arunachal Pradesh,29.421811771151738,96.20035810403034,65.91,199.02,403.7,17.47,87.92,1430.8,1.42,136.1,0.3788,0.75,29.9,0.5558,0.3293,25.86,2,4.344,4.672,32.66,0.0,38.67,Moderate
2021-07-01,Assam,25.114381054387536,90.47207269166879,204.52,690.36,1272.24,52.03,350.0,102.53,12.03,88.31,-0.0877,0.75,45.22,0.557,0.2952,80.32,1,2.667,2.736,51.79,1.0,80.94,Critical
2021-07-01,Assam,26.435911499879282,90.58251233250265,22.85,66.51,168.11,11.68,-7.57,1233.77,6.57,238.0,-0.0962,0.4806,40.83,0.5489,0.3992,17.21,1,2.427,1.914,52.73,0.0,17.69,Low
2021-07-01,Assam,26.850618302960267,92.60349959348956,245.97,665.09,1334.03,62.92,350.0,261.78,34.1,36.86,0.1509,0.75,20.08,0.5982,0.6929,84.29,2,1.432,6.604,53.4,1.0,87.93,Critical
2021-07-01,Assam,24.862595794689785,95.83787556087741,94.88,334.43,944.69,50.57,345.62,393.47,9.03,152.44,0.4804,0.75,28.19,0.4237,0.3223,60.23,2,1.036,0.513,77.69,1.0,83.27,Critical
2021-07-01,Mizoram,23.706984488245023,92.22203671309558,250.67,793.67,2255.67,66.48,350.0,965.71,26.99,209.29,0.2482,0.75,30.12,0.3082,0.6578,100.0,0,2.576,1.271,58.26,1.0,88.34,Critical
2021-07-02,Assam,25.494830042262997,92.00308779900045,59.96,151.17,496.75,18.03,158.62,1424.06,8.79,288.48,0.2562,0.6466,46.6,0.5092,0.6487,35.44,3,0.734,3.972,64.74,0.0,56.61,High
2021-07-02,Assam,26.17447141825172,90.10549250410972,51.06,171.35,476.9,11.42,165.09,1461.74,9.57,322.11,-0.0631,0.6775,30.94,0.489,0.3182,23.95,0,1.467,4.297,59.38,1.0,48.93,Moderate
2021-07-02,Assam,24.562485211077554,91.76304011822225,107.28,215.34,444.1,42.89,108.99,1581.09,11.5,45.39,0.0608,0.75,29.41,0.419,0.4294,29.47,4,3.119,7.087,41.61,0.0,44.88,Moderate
2021-07-02,Meghalaya,25.38836670654076,90.5670733375492,15.47,15.47,15.47,3.27,-100.0,77.93,7.45,104.98,-0.1665,0.1378,24.02,0.4652,0.3826,6.19,2,3.212,1.092,52.71,1.0,16.61,Low
2021-07-02,Mizoram,22.218263572957422,92.25106288516717,207.57,443.77,1090.64,70.34,350.0,920.39,25.36,278.35,0.2533,0.75,26.95,0.4991,0.5408,75.72,1,1.151,5.412,66.74,1.0,86.56,Critical
2021-07-02,Tripura,23.039981182427198,92.25276671335311,95.92,307.06,655.4,25.27,220.71,1098.41,3.14,45.23,-0.5105,0.75,22.43,0.5202,0.3573,48.92,3,3.44,1.776,58.37,1.0,55.82,High
2021-07-03,Arunachal Pradesh,28.367486084557427,94.8388269688988,102.79,225.93,411.95,28.27,96.73,1559.76,8.38,328.81,0.0852,0.75,34.47,0.6816,0.399,27.12,6,3.263,3.03,43.63,1.0,58.97,High
2021-07-03,Assam,25.973742062157257,91.39317803628364,288.62,955.73,2452.28,101.53,350.0,1062.5,25.0,359.92,0.4108,0.75,37.73,0.5269,0.6487,100.0,7,5.67,2.068,45.53,1.0,85.56,Critical
2021-07-03,Assam,26.655441766585426,90.69981312066233,76.54,141.38,254.19,38.31,49.14,1120.21,28.44,196.73,0.4096,0.6927,11.78,0.2744,0.4706,17.26,0,2.344,4.747,39.7,0.0,46.7,Moderate
2021-07-03,Assam,24.174097499763782,93.83079110274959,52.65,124.64,297.48,26.42,69.42,1837.11,8.41,231.08,0.382,0.5921,26.2,0.6613,0.4478,16.79,1,2.726,4.032,48.41,1.0,41.01,Moderate
2021-07-03,Assam,24.494609233452806,90.25099458140987,206.28,564.1,1061.57,54.4,350.0,1012.9,4.85,39.05,-0.1259,0.75,48.32,0.6553,0.313,62.65,1,4.277,0.636,60.95,1.0,82.74,Critical
2021-07-03,Assam,26.202394563637405,89.79525828505236,115.37,369.55,639.22,23.31,248.82,893.65,28.06,342.89,-0.1088,0.75,11.45,0.6796,0.4846,48.43,4,1.056,1.568,69.13,1.0,84.86,Critical
2021-07-03,Assam,25.319632304096707,94.21118512283842,33.76,96.11,189.27,17.51,0.78,574.25,19.97,79.15,-0.0054,0.6574,43.65,0.6093,0.5876,20.37,2,1.984,7.094,57.11,0.0,24.08,Low
2021-07-03,Manipur,24.111124082786255,94.52984318330469,268.35,908.83,1747.47,74.31,350.0,1636.53,36.31,232.5,0.0517,0.75,14.02,0.6242,0.7052,100.0,1,4.05,4.421,38.96,1.0,86.12,Critical
2021-07-03,Meghalaya,25.769849084830895,89.9778105776378,219.01,501.59,1405.53,91.21,350.0,813.71,13.8,299.22,-0.1853,0.75,33.56,0.546,0.3691,77.87,0,5.439,0.964,57.52,1.0,83.3,Critical
2021-07-03,Nagaland,26.06852331664794,95.1648824148295,99.21,295.34,777.04,30.75,284.08,20.0,28.67,125.13,0.1442,0.75,24.58,0.405,0.6184,54.3,1,1.102,2.856,67.64,1.0,75.4,Critical
2021-07-03,Nagaland,26.655792083568663,94.35802228885522,77.13,198.27,409.87,31.75,92.65,397.12,20.47,63.3,0.2264,0.75,25.15,0.6566,0.3387,33.94,0,0.358,4.416,62.96,1.0,49.52,Moderate
2021-07-03,Sikkim,27.197442166964155,88.12551334845573,46.65,148.9,255.4,17.88,27.98,1258.76,32.77,333.49,-0.3435,0.75,38.43,0.6533,0.6599,17.36,3,10.195,3.122,26.04,1.0,39.78,Moderate
2021-07-04,Arunachal Pradesh,29.43094487934275,97.08572099214898,155.12,444.71,883.56,54.01,322.61,408.66,6.26,146.14,0.0357,0.75,5.0,0.6973,0.2871,50.35,0,2.131,6.963,48.09,1.0,74.74,High
