date,state,latitude,longitude,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,rainfall_intensity_3h_mm,rainfall_anomaly_pct,elevation_m,slope_deg,aspect_deg,curvature,soil_moisture,clay_pct,ndvi,geology_risk_index,displacement_mm,historical_landslide_count,distance_to_road_km,distance_to_settlement_km,infrastructure_exposure_index,landslide_occurrence,risk_score_demo,risk_class_demo
2022-04-28,Manipur,24.1620333307658,93.39055652057426,12.88,38.27,63.73,5.57,-28.53,1578.68,14.3,7.28,0.2495,0.2747,22.47,0.3912,0.3405,12.64,1,1.387,3.128,62.17,0.0,20.57,Low
2022-04-28,Meghalaya,25.2735464784327,90.64867372356382,71.07,133.27,276.19,36.66,148.44,1217.85,28.97,150.74,-0.0527,0.75,32.05,0.2132,0.5794,26.72,5,1.726,2.254,70.01,0.0,51.99,Moderate
2022-04-28,Nagaland,26.395897862249456,94.41437553322143,37.5,74.16,171.73,12.99,15.12,304.19,24.73,84.37,0.0108,0.5184,43.2,0.4181,0.5048,17.81,6,2.982,0.916,59.71,0.0,31.17,Low
2022-04-29,Arunachal Pradesh,27.626872534436366,95.9721910545653,45.87,150.48,228.6,24.52,99.09,1924.61,21.77,316.05,0.3314,0.75,17.07,0.92,0.5765,29.18,2,4.716,6.834,33.19,0.0,38.3,Moderate
2022-04-29,Arunachal Pradesh,27.726770231581206,96.28211535094619,4.47,26.85,26.85,1.5,-78.59,1453.65,8.37,90.62,-0.1576,0.3132,26.66,0.4975,0.2999,5.71,0,7.022,2.416,30.22,0.0,13.5,Low
2022-04-29,Arunachal Pradesh,27.95510489945942,96.59583152873739,19.37,51.67,94.21,4.16,6.47,1069.48,25.06,25.23,0.0231,0.4704,32.01,0.4442,0.4805,7.41,2,6.345,3.585,25.34,0.0,15.76,Low
2022-04-29,Assam,25.605471076013256,93.3213114778732,29.68,46.46,80.83,11.56,-17.19,641.98,15.56,155.99,0.2178,0.4499,31.21,0.5452,0.301,9.71,2,0.999,1.572,66.25,0.0,19.19,Low
2022-04-29,Manipur,25.231856427158014,94.25896979450307,15.95,40.43,71.86,7.72,-31.2,20.0,25.72,196.52,0.092,0.512,5.71,0.6713,0.5622,10.89,2,1.983,2.948,63.69,0.0,24.17,Low
2022-04-29,Manipur,24.178532806092214,93.83912886156456,34.44,102.26,292.17,11.11,161.61,1790.82,12.83,338.51,0.5645,0.6064,34.55,0.7639,0.2886,22.73,4,6.52,3.217,41.18,0.0,29.44,Low
2022-04-29,Manipur,24.940315349143685,93.70543722780006,33.78,86.84,185.41,12.13,52.71,1385.68,48.0,313.65,-0.2258,0.5935,35.62,0.2201,0.6745,21.12,3,5.069,0.678,54.74,1.0,54.53,Moderate
2022-04-29,Mizoram,22.474658050923814,92.59922460157861,10.18,53.43,167.65,3.06,55.15,637.38,12.62,158.11,-0.2427,0.2979,28.46,0.3511,0.4131,19.97,1,5.067,2.284,33.12,0.0,23.74,Low
2022-04-29,Mizoram,22.121508719170706,92.97091195065322,30.08,90.27,262.3,12.09,84.27,1476.67,18.66,153.05,-0.1695,0.5105,40.65,0.4904,0.4501,17.17,3,7.819,3.498,26.34,0.0,28.51,Low
2022-04-29,Nagaland,25.77918425364767,93.96695967697126,23.65,67.12,190.66,7.45,55.63,1539.01,25.8,47.41,0.0158,0.5236,57.21,0.7045,0.5242,12.03,5,6.703,2.396,34.91,0.0,25.64,Low
2022-04-30,Assam,26.541154729978125,92.75647423779293,17.04,51.9,180.66,9.15,7.08,496.59,15.92,134.59,-0.0625,0.4345,36.47,0.6002,0.4724,19.99,2,0.654,2.912,60.73,1.0,29.65,Low
2022-04-30,Mizoram,23.801115095157872,92.82240321028573,49.99,125.22,265.2,16.95,123.52,1384.88,21.43,157.01,-0.0327,0.6209,22.25,0.5156,0.5455,29.87,0,2.93,0.65,50.83,0.0,43.4,Moderate
2022-04-30,Mizoram,22.466988386318032,92.87380678919462,26.33,69.01,136.08,11.66,26.17,517.1,13.59,264.13,0.1872,0.326,41.57,0.4424,0.5187,17.37,4,2.23,2.21,65.08,0.0,27.69,Low
2022-04-30,Tripura,24.28612333651015,92.20233556062303,48.63,158.31,354.67,10.52,200.77,1086.01,6.79,128.14,-0.1394,0.75,20.57,0.5911,0.2971,14.85,2,3.05,4.983,44.09,0.0,36.0,Moderate
2022-05-01,Meghalaya,25.904960114177758,90.48779362904658,52.28,94.1,214.98,17.55,-10.29,946.5,1.0,21.51,-0.1581,0.5921,33.58,0.5811,0.4963,17.54,3,1.459,1.129,72.48,0.0,37.8,Moderate
2022-05-01,Nagaland,25.456651337048807,94.66920693989543,155.75,485.05,783.5,31.62,280.17,672.45,18.52,307.19,-0.1482,0.75,39.0,0.7555,0.7136,56.23,2,1.68,3.405,62.13,1.0,86.88,Critical
2022-05-02,Arunachal Pradesh,27.96671657248239,96.4518266807878,286.2,769.67,2220.69,136.81,350.0,1569.72,48.0,208.51,-0.0283,0.75,22.07,0.5238,0.8336,100.0,4,4.095,1.856,41.53,1.0,88.45,Critical
2022-05-02,Assam,26.51700426977487,92.43894500182927,77.51,162.9,341.8,24.68,60.46,205.79,9.99,56.53,0.0733,0.75,38.68,0.4827,0.4286,30.61,2,0.174,6.022,61.57,1.0,42.84,Moderate
2022-05-02,Assam,25.69928922000819,92.54175980844282,87.23,218.77,422.53,46.41,103.99,1641.53,9.65,344.28,-0.1073,0.75,26.07,0.551,0.3592,36.07,1,4.165,1.71,45.12,0.0,36.18,Moderate
2022-05-02,Manipur,24.474897128132728,94.24095393712089,47.09,149.59,367.96,19.73,84.12,724.92,16.92,356.58,0.0606,0.75,36.12,0.4665,0.5243,35.72,3,0.483,2.69,81.02,0.0,37.25,Moderate
2022-05-02,Meghalaya,25.519408379938337,90.12755936092643,169.07,356.8,736.14,74.11,275.38,749.27,18.48,341.05,0.3495,0.75,20.13,0.7356,0.5507,52.64,4,3.193,1.956,46.89,1.0,84.25,Critical
2022-05-02,Meghalaya,25.337429821935327,92.55735251565794,66.54,137.72,277.59,22.63,47.33,1402.59,11.47,26.91,0.0129,0.6867,43.1,0.7235,0.4283,23.8,2,1.038,2.358,67.54,0.0,31.42,Low
2022-05-02,Sikkim,27.506853432155346,88.4070191026466,73.63,179.93,468.32,21.57,144.26,216.38,6.53,146.08,0.351,0.75,12.31,0.5047,0.3897,30.98,1,6.561,3.073,43.54,0.0,41.44,Moderate
2022-05-02,Sikkim,27.364886486581295,88.69389002420627,254.62,601.17,1484.44,129.28,350.0,531.21,16.79,304.06,0.0767,0.75,31.3,0.5217,0.4221,83.46,4,1.445,3.351,57.24,1.0,84.26,Critical
2022-05-03,Arunachal Pradesh,27.889735006086784,95.23175014808021,92.36,317.62,716.66,31.71,275.65,1593.78,5.97,105.1,-0.0474,0.75,9.68,0.3147,0.4199,43.13,1,5.549,0.294,49.2,1.0,66.46,High
2022-05-03,Assam,26.91465089615058,92.4702186551218,89.05,240.83,504.7,40.77,175.35,1258.21,14.41,106.94,-0.4048,0.75,37.62,0.422,0.4367,41.5,3,3.115,2.293,51.4,1.0,61.87,High
2022-05-03,Assam,26.53003705565932,94.09782256069215,59.11,139.24,407.67,24.61,93.33,587.75,8.04,55.27,0.4452,0.75,20.64,0.5411,0.5014,23.41,2,0.296,3.289,69.69,0.0,43.34,Moderate
2022-05-03,Mizoram,23.378603344404908,93.13600536003165,83.32,173.24,313.5,32.05,33.64,1501.01,11.94,72.6,-0.0995,0.75,14.69,0.2175,0.6058,21.42,2,2.965,10.67,45.86,0.0,50.96,Moderate
2022-05-03,Nagaland,25.617605265163142,93.90415946108159,129.35,303.55,784.54,64.04,309.88,951.97,13.23,193.45,-0.0666,0.75,33.06,0.3954,0.3608,45.68,2,6.964,0.931,41.45,1.0,73.51,High
2022-05-03,Sikkim,27.514318127170316,88.13827577378281,48.52,137.71,249.72,23.08,29.4,510.04,12.19,325.77,-0.0578,0.75,36.91,0.5123,0.4872,24.66,2,0.903,3.045,58.35,1.0,46.24,Moderate
2022-05-04,Assam,26.318977765178538,93.87317958477905,37.68,96.03,238.86,18.83,48.69,1634.06,6.66,354.5,0.1604,0.4399,33.45,0.7797,0.4506,15.3,2,3.339,2.936,39.29,0.0,20.18,Low
2022-05-04,Assam,26.030779541720957,90.72461608616476,258.31,556.45,1313.34,103.53,350.0,1294.12,11.67,174.78,0.16,0.75,32.06,0.4487,0.3216,81.25,0,3.969,2.545,51.23,1.0,81.95,Critical
2022-05-04,Assam,26.71203605124114,90.7803460524287,76.12,205.65,444.21,27.21,107.79,804.3,48.0,34.9,0.0787,0.75,14.99,0.3825,0.7349,31.58,1,1.622,2.297,59.05,1.0,76.31,Critical
2022-05-04,Assam,26.271530474964287,93.4558963444073,171.68,450.21,1114.19,41.99,350.0,782.58,26.32,95.56,0.0766,0.75,29.47,0.7356,0.5482,71.02,4,2.092,5.265,42.87,1.0,82.06,Critical
2022-05-04,Meghalaya,25.706226356005345,90.03333786231047,22.11,34.0,144.65,4.47,-27.06,1225.28,17.58,241.32,-0.0546,0.4671,27.61,0.92,0.4298,18.52,1,4.403,2.868,41.1,0.0,21.2,Low
2022-05-04,Nagaland,26.220145385935602,94.68874719184119,161.36,540.6,1355.4,58.18,350.0,1055.35,21.14,192.93,-0.1369,0.75,16.81,0.4797,0.3482,82.14,3,1.456,9.249,43.57,1.0,79.37,Critical
2022-05-04,Tripura,23.17446839993924,91.49515748821682,39.91,69.28,222.23,17.13,22.3,788.27,10.88,83.52,0.4075,0.5234,16.32,0.6376,0.4521,22.06,3,6.776,4.877,21.45,0.0,21.86,Low
2022-05-05,Arunachal Pradesh,27.456084778554295,96.30935467309064,106.32,327.67,709.79,27.7,256.82,358.12,15.22,215.69,0.1705,0.75,40.32,0.4724,0.3465,39.9,1,1.11,0.155,71.17,1.0,80.24,Critical
2022-05-05,Arunachal Pradesh,27.621065520731424,96.67548283040935,167.53,537.13,1532.31,50.41,350.0,1100.47,19.6,213.85,-0.2421,0.75,13.94,0.4717,0.4066,90.71,2,2.118,0.607,67.48,1.0,85.5,Critical
2022-05-05,Arunachal Pradesh,27.087128904118536,95.7268128543888,151.92,454.71,1064.87,36.69,350.0,20.0,7.43,49.29,-0.0651,0.75,38.83,0.4107,0.4744,57.53,1,1.459,5.915,53.2,1.0,82.63,Critical
2022-05-05,Manipur,24.780930336994302,94.26486469332934,160.72,449.57,1327.51,87.63,350.0,1758.17,16.13,245.05,0.0892,0.75,16.35,0.6151,0.4392,88.14,4,4.678,2.807,37.27,1.0,78.98,Critical
2022-05-05,Mizoram,24.251229498929177,92.7504187297477,57.61,190.47,400.51,12.35,107.39,20.0,7.07,284.98,0.2097,0.7442,17.81,0.5517,0.447,34.07,2,1.637,10.036,46.78,1.0,38.5,Moderate
2022-05-06,Arunachal Pradesh,27.509397971171936,96.33828878985686,182.34,339.37,1057.54,59.98,350.0,1553.35,21.94,234.22,-0.0078,0.75,20.59,0.5919,0.6855,69.78,3,9.601,1.844,29.58,1.0,82.43,Critical
2022-05-06,Arunachal Pradesh,26.86532011453364,95.27299317394528,139.71,274.42,638.36,37.12,214.58,1336.46,14.63,153.78,-0.1413,0.75,44.1,0.2617,0.3195,37.61,3,3.535,2.059,49.34,1.0,74.95,High
2022-05-06,Assam,24.517617689779325,92.73377600083674,47.14,113.98,342.7,19.76,63.6,1138.7,16.5,63.04,-0.1738,0.699,18.59,0.6036,0.4255,24.29,0,5.185,2.48,35.21,0.0,37.44,Moderate
2022-05-06,Assam,25.79374091649367,92.438120148521,51.94,83.81,225.45,22.25,-7.8,1458.19,29.86,101.21,0.1561,0.5642,33.68,0.4865,0.7215,21.11,4,5.635,7.208,30.57,0.0,44.46,Moderate
2022-05-06,Assam,25.578851800665024,92.974957458919,128.98,446.62,902.52,32.5,350.0,20.0,22.79,227.96,0.4721,0.75,27.93,0.3216,0.5244,55.0,3,3.529,2.286,46.72,1.0,78.57,Critical
2022-05-06,Assam,26.546314663520562,93.06540155014169,145.18,478.13,846.32,32.39,330.77,207.75,12.12,23.67,-0.5332,0.75,41.16,0.7815,0.3355,59.01,3,3.409,0.427,67.94,1.0,82.62,Critical
2022-05-06,Manipur,24.570902015215367,93.33554942128517,137.01,317.29,867.24,63.83,332.13,525.36,16.12,251.69,0.2425,0.75,7.85,0.3758,0.3993,51.76,4,1.745,2.766,61.1,1.0,78.14,Critical
2022-05-06,Meghalaya,25.485258427791578,90.65326835508854,94.08,203.72,607.3,28.06,210.22,1240.74,15.23,195.78,0.0139,0.75,43.92,0.5572,0.5674,41.16,6,2.174,9.01,38.54,1.0,66.85,High
2022-05-06,Meghalaya,25.37623584624487,89.8241123529214,28.9,80.61,245.78,15.85,41.75,1964.84,38.0,151.46,-0.2522,0.6892,49.91,0.7284,0.7999,19.76,1,2.244,2.199,54.64,1.0,36.75,Moderate
2022-05-06,Tripura,23.85683403840587,91.79591224598573,161.29,408.15,997.54,48.86,350.0,1314.56,14.7,35.53,-0.1666,0.75,33.29,0.573,0.3375,72.33,3,0.423,3.546,69.63,1.0,83.52,Critical
2022-05-06,Tripura,24.360662281981316,92.0119397649875,432.57,1097.14,2019.22,185.36,350.0,1174.85,5.35,46.7,0.1358,0.75,20.28,0.3897,0.4274,100.0,4,6.156,7.486,24.22,1.0,79.04,Critical
2022-05-07,Meghalaya,25.80823897610686,91.84376741483331,96.89,241.46,617.06,20.78,213.65,1258.08,13.07,294.89,0.1702,0.75,17.58,0.8001,0.339,30.64,0,4.117,0.472,59.92,0.0,63.2,High
2022-05-07,Mizoram,23.699765418842208,92.41948262600715,223.4,658.04,1264.34,107.31,350.0,1076.11,13.09,56.79,0.1313,0.75,29.77,0.7474,0.5725,77.09,2,2.525,7.223,42.6,1.0,83.92,Critical
2022-05-07,Sikkim,27.879505449196053,88.61439520441205,179.45,455.63,966.22,65.92,350.0,1237.86,25.9,83.15,-0.0562,0.75,15.94,0.6613,0.4249,64.03,1,5.183,1.829,50.69,1.0,82.78,Critical
2022-05-07,Sikkim,27.307114508715365,88.40931668034706,109.37,222.9,487.83,54.79,134.44,953.04,23.95,30.24,0.146,0.75,32.29,0.4738,0.6246,36.89,2,4.145,4.885,32.15,1.0,70.89,High
2022-05-07,Tripura,23.8608041773596,91.92499871258887,263.82,903.61,1942.38,58.69,350.0,1335.63,47.56,188.63,-0.0988,0.75,25.59,0.5894,0.7799,100.0,4,1.985,2.651,48.19,1.0,88.83,Critical
2022-05-08,Assam,25.892177227208087,91.05088208909662,57.94,219.9,614.5,12.95,197.57,1541.64,43.37,143.95,-0.0595,0.75,47.7,0.5846,0.7628,48.17,2,4.111,5.442,35.78,1.0,66.88,High
2022-05-08,Assam,24.37763567350126,92.41901261516303,32.05,71.08,117.79,11.66,-56.77,1438.07,14.89,107.21,-0.1915,0.4828,30.94,0.3476,0.424,20.41,1,10.056,2.163,27.53,1.0,22.99,Low
2022-05-08,Mizoram,23.34928782879286,93.33986712252658,247.84,592.96,1758.75,135.02,350.0,616.12,22.91,69.31,0.192,0.75,37.02,0.5683,0.7427,100.0,6,1.895,5.132,54.16,1.0,88.7,Critical
2022-05-08,Nagaland,26.535547846855852,94.63857073639237,156.75,481.93,1210.67,41.56,350.0,1529.38,11.89,26.91,0.0361,0.75,45.46,0.3436,0.3616,77.82,0,14.198,3.203,31.89,1.0,77.44,Critical
2022-05-08,Sikkim,27.5937497382462,88.67555130735279,6.09,31.03,94.6,1.48,-42.64,993.7,8.64,111.11,0.2391,0.3078,27.58,0.4463,0.4407,13.27,3,3.231,6.716,36.23,0.0,18.27,Low
2022-05-09,Arunachal Pradesh,27.516658463009446,96.20448043664031,108.96,210.15,476.91,56.73,118.79,560.88,14.71,297.61,0.0681,0.75,16.99,0.2257,0.4319,26.35,4,2.876,2.672,60.75,1.0,51.15,Moderate
2022-05-09,Arunachal Pradesh,27.375882271522563,96.8144936857035,124.1,393.46,869.45,34.22,350.0,228.29,9.12,289.76,0.2001,0.75,52.02,0.3033,0.4773,61.74,0,6.195,9.115,21.67,1.0,75.79,Critical
2022-05-09,Assam,26.30159903581296,92.22948411631997,105.41,234.98,557.93,52.96,172.33,907.74,11.99,151.01,-0.1499,0.75,19.49,0.92,0.3008,43.83,1,3.62,0.967,45.91,1.0,67.56,High
2022-05-09,Manipur,24.89274519463957,94.31187703096568,51.0,135.1,367.26,10.76,78.5,1477.7,16.8,23.24,0.0373,0.665,30.0,0.3701,0.4808,26.23,1,5.463,1.083,55.44,0.0,48.18,Moderate
2022-05-09,Manipur,24.459739159611264,93.70900823933763,30.93,112.29,227.67,7.03,25.54,1035.8,20.61,337.0,-0.4268,0.5537,29.82,0.453,0.432,23.97,3,1.934,1.413,65.98,0.0,32.2,Low
2022-05-09,Meghalaya,25.235350791508825,90.55070423732764,9.47,34.25,44.59,4.23,-65.49,965.82,16.9,259.93,-0.2253,0.3662,21.76,0.697,0.3364,6.32,0,8.296,7.123,32.82,0.0,15.21,Low
2022-05-09,Meghalaya,25.608496643259944,91.72548201738518,148.84,350.63,713.05,75.06,251.78,627.62,14.63,310.55,0.1707,0.75,26.09,0.4297,0.5321,43.39,3,2.058,7.959,49.13,1.0,83.7,Critical
2022-05-09,Sikkim,27.810534587665458,88.21008172452669,75.13,217.01,375.61,25.8,97.23,217.89,40.03,288.56,-0.3153,0.75,18.51,0.3024,0.7543,33.91,5,3.295,3.595,50.72,1.0,79.4,Critical
2022-05-09,Tripura,23.705675596342225,92.10481537454189,103.01,341.5,904.08,31.08,350.0,1096.21,10.23,20.71,-0.0245,0.75,33.67,0.8024,0.4658,47.21,6,1.592,5.305,46.1,1.0,78.76,Critical
2022-05-09,Tripura,23.342839854518733,91.42853369876292,56.09,234.16,719.11,19.54,232.69,1804.17,40.13,68.48,0.1113,0.75,29.71,0.5082,0.9409,57.16,7,5.977,5.179,23.88,1.0,80.61,Critical
2022-05-10,Arunachal Pradesh,27.975993466071994,96.05392046232019,125.52,309.69,493.88,35.29,129.36,372.9,23.12,302.6,0.1626,0.75,16.29,0.4409,0.5534,30.41,2,3.839,0.246,55.5,1.0,68.04,High
2022-05-10,Assam,24.576911508067056,92.91619936596283,75.78,185.41,579.25,40.1,201.54,1064.18,13.29,157.45,0.0404,0.75,45.33,0.4536,0.392,29.06,4,0.32,4.282,70.87,1.0,70.31,High
2022-05-10,Assam,24.642856587462653,92.42222119317745,138.22,371.29,849.9,44.7,333.67,376.57,16.7,54.43,0.3687,0.75,40.79,0.7178,0.6516,54.33,5,2.589,0.473,55.37,1.0,83.08,Critical
2022-05-11,Arunachal Pradesh,27.054628778825975,95.70475996545169,58.85,117.12,381.73,15.95,84.1,533.14,17.94,164.6,0.1874,0.6076,24.57,0.435,0.3704,31.22,7,2.616,2.401,58.74,0.0,31.81,Low
2022-05-11,Arunachal Pradesh,26.91635701296772,95.6763548258355,47.61,153.79,360.93,16.48,73.61,1108.58,35.84,8.51,-0.598,0.75,27.22,0.5491,1.0,35.09,4,3.351,3.218,53.69,1.0,69.75,High
2022-05-11,Manipur,25.21542292039547,93.73943941557795,95.24,246.24,504.67,45.29,155.72,1688.7,26.95,356.62,-0.1136,0.75,39.82,0.715,0.4447,30.55,2,1.104,1.403,74.97,1.0,62.59,High
2022-05-11,Meghalaya,25.663841116528012,90.72900991684044,176.33,490.39,1188.09,96.14,350.0,20.0,31.02,343.77,0.0443,0.75,35.44,0.4741,0.6702,72.65,3,5.335,2.61,43.8,1.0,85.72,Critical
2022-05-12,Arunachal Pradesh,27.75999501233698,96.737816899261,73.12,201.96,352.58,16.52,66.22,1097.4,20.68,123.66,-0.2341,0.75,45.79,0.5146,0.5993,26.8,2,3.146,5.107,46.46,0.0,52.06,Moderate
2022-05-12,Assam,27.052536334482706,94.02121711448892,48.09,107.23,328.76,24.87,60.54,227.17,22.02,278.2,0.0507,0.6223,36.14,0.4751,0.4163,30.01,4,3.057,5.485,46.42,0.0,41.52,Moderate
2022-05-12,Assam,27.04296072833792,94.80577270858994,91.83,263.72,549.26,18.97,188.02,925.71,13.42,116.84,-0.2936,0.75,21.34,0.648,0.4545,32.47,3,8.839,6.614,32.89,1.0,62.4,High
2022-05-12,Manipur,24.72395598180235,93.98078836321766,42.77,110.19,256.19,16.85,35.26,24.07,10.23,260.43,0.115,0.6426,17.68,0.7037,0.445,26.16,1,6.328,5.158,31.68,0.0,25.16,Low
2022-05-12,Meghalaya,25.68103328649518,90.21648834215034,174.73,410.61,1214.82,73.38,350.0,764.68,10.52,164.87,-0.325,0.75,13.43,0.8101,0.3731,71.8,5,1.246,7.594,60.03,1.0,83.84,Critical
2022-05-12,Mizoram,23.952997547331652,93.20109044691756,186.75,495.23,1210.35,48.28,350.0,266.52,10.06,138.96,-0.0404,0.75,23.08,0.6249,0.4721,77.22,0,6.009,2.884,46.82,1.0,83.38,Critical
2022-05-12,Mizoram,23.465730805604395,92.33941571585102,125.53,308.7,697.07,59.77,256.4,1043.89,7.2,88.47,-0.2272,0.75,23.75,0.3943,0.3326,52.83,4,3.879,3.719,50.78,0.0,70.13,High
2022-05-12,Nagaland,26.511172902599377,94.57332020327378,147.51,324.59,574.63,69.75,191.73,1186.83,42.59,143.48,-0.1044,0.75,32.48,0.5283,0.5685,45.82,4,4.671,10.838,34.43,1.0,81.39,Critical
2022-05-12,Sikkim,27.899382845299602,88.22411803864593,169.83,543.37,1128.68,81.57,350.0,445.4,14.18,227.51,-0.0354,0.75,42.22,0.4841,0.398,71.99,1,1.594,3.236,54.73,1.0,83.86,Critical
2022-05-13,Arunachal Pradesh,28.15149882650945,95.83050371191005,171.72,501.19,1179.58,57.67,350.0,196.23,7.71,61.9,0.0361,0.75,19.17,0.821,0.2079,63.96,0,0.701,4.741,54.41,1.0,79.96,Critical
2022-05-13,Assam,24.651247914722692,92.4047672278504,62.67,136.03,441.5,16.92,137.35,763.76,18.76,5.19,-0.3135,0.6764,21.61,0.4771,0.5081,29.79,1,1.209,3.483,64.63,0.0,38.08,Moderate
2022-05-13,Assam,26.902788388437212,92.57319200157858,100.16,187.27,430.42,46.03,101.83,1331.13,16.1,126.64,0.2113,0.75,21.04,0.5866,0.41,33.4,3,1.378,4.759,58.76,1.0,53.11,Moderate
2022-05-13,Assam,26.800950078632116,94.31891577440767,115.91,190.97,482.71,36.03,130.76,281.64,17.11,168.98,0.0709,0.75,22.9,0.4162,0.473,29.45,0,3.409,1.195,48.64,1.0,54.58,Moderate
2022-05-13,Manipur,25.38917815307668,94.38553640859436,81.89,221.71,591.28,44.58,205.69,1353.01,19.23,185.22,0.0441,0.75,35.14,0.5763,0.5394,44.13,2,3.021,1.426,50.7,1.0,65.14,High
2022-05-13,Meghalaya,25.22318936600636,92.55751985243536,106.4,320.14,825.11,40.89,339.24,1371.37,5.97,33.22,-0.371,0.75,12.06,0.2824,0.4216,44.02,2,1.622,10.382,39.87,1.0,67.37,High
2022-05-13,Mizoram,23.33739733485261,93.31860903869126,103.83,184.27,511.09,56.72,173.21,20.0,11.09,92.12,0.1861,0.75,24.81,0.3284,0.5715,30.04,2,5.182,2.905,43.12,1.0,63.73,High
2022-05-13,Nagaland,25.678200121470663,94.195733132344,52.9,102.1,233.91,11.1,1.71,1727.42,10.73,267.3,0.1681,0.585,20.21,0.3624,0.429,19.6,0,1.257,3.766,67.07,0.0,28.16,Low
2022-05-13,Tripura,23.24587637567501,91.64270266926337,159.69,403.97,878.84,68.5,337.98,959.37,2.9,16.02,0.2556,0.75,18.55,0.3582,0.4822,52.04,3,5.428,3.911,36.55,1.0,81.2,Critical
2022-05-14,Arunachal Pradesh,28.026425123749526,95.9393666583501,147.91,259.05,697.0,61.89,241.28,877.27,24.26,70.78,0.1189,0.75,41.65,0.6374,0.6505,46.18,3,0.273,0.26,75.75,1.0,88.21,Critical
2022-05-14,Arunachal Pradesh,28.1620888547169,95.96293594901715,183.97,542.6,1017.16,70.56,350.0,544.03,8.73,46.37,0.0097,0.75,39.72,0.5266,0.4545,52.84,1,2.808,3.23,54.17,1.0,79.17,Critical
2022-05-14,Manipur,25.38864287229019,94.3610025713939,88.44,214.91,544.18,39.05,152.25,1190.11,12.13,186.7,0.0346,0.75,29.52,0.4124,0.479,42.03,3,4.763,1.46,49.52,1.0,71.25,High
2022-05-14,Manipur,24.082899991204666,93.94028976234938,80.32,205.93,641.75,41.09,215.64,670.17,29.5,189.67,0.2016,0.75,30.27,0.7192,0.5511,42.17,2,1.413,2.58,54.83,0.0,59.75,High
2022-05-14,Meghalaya,25.91174626099978,90.1651700604457,140.41,383.17,1147.1,28.77,350.0,872.78,17.43,77.88,0.0672,0.75,31.79,0.4816,0.4982,66.3,2,2.27,2.259,60.41,1.0,83.95,Critical
2022-05-14,Meghalaya,25.510121363030045,91.22094369933882,121.76,300.41,849.82,33.7,328.47,1368.38,16.01,161.41,0.1062,0.75,30.39,0.6457,0.6514,47.71,2,3.519,2.997,38.9,1.0,80.11,Critical
2022-05-14,Meghalaya,25.233471318936605,90.58271490398836,221.76,467.79,1184.68,80.09,350.0,1045.19,14.71,207.17,-0.1479,0.75,31.17,0.8176,0.387,74.31,3,3.871,2.116,53.54,1.0,82.87,Critical
2022-05-14,Meghalaya,25.6556635618987,91.90886057247111,220.1,454.03,998.91,116.0,350.0,147.28,14.85,90.78,-0.1246,0.75,31.04,0.4033,0.5141,49.58,3,1.658,4.36,54.01,1.0,84.48,Critical
2022-05-14,Tripura,23.703788891769477,91.6936085843404,84.35,242.01,568.13,42.82,195.09,20.0,4.33,209.37,-0.227,0.75,38.67,0.744,0.4451,32.69,3,2.068,2.076,58.83,0.0,43.3,Moderate
2022-05-15,Arunachal Pradesh,27.340267405309948,96.3129752723491,262.32,741.64,2099.11,91.19,350.0,1218.72,13.21,278.04,0.0808,0.75,38.11,0.7818,0.3828,100.0,2,7.074,9.92,17.48,1.0,77.79,Critical
2022-05-15,Arunachal Pradesh,27.48145133300198,96.20888714695421,23.61,101.11,174.83,7.63,-7.52,302.14,20.35,213.09,0.1213,0.5863,44.19,0.5688,0.5679,18.5,3,6.956,4.544,30.81,1.0,37.14,Moderate
2022-05-15,Assam,26.378784084401495,92.08765796726561,94.3,201.15,533.9,35.38,147.53,1085.11,19.83,128.44,-0.0433,0.75,28.87,0.5541,0.5971,31.01,3,3.568,2.441,43.78,1.0,66.96,High
2022-05-15,Sikkim,27.347209978477515,88.19006145243479,46.95,116.02,248.98,9.62,16.7,460.37,16.67,234.66,0.1816,0.6749,28.71,0.5117,0.5495,26.34,0,2.527,1.422,68.21,0.0,43.44,Moderate
2022-05-16,Manipur,25.172866067544287,94.53101669002423,68.05,200.84,377.1,30.95,73.38,1484.98,7.93,265.41,-0.2481,0.75,43.83,0.6346,0.4697,29.0,3,2.824,2.991,58.48,1.0,41.58,Moderate
2022-05-17,Assam,27.243029361195024,93.97998643263514,72.44,160.88,458.42,26.76,127.44,1150.85,9.63,144.06,0.0353,0.75,39.72,0.5817,0.3949,29.91,3,7.23,1.185,49.25,0.0,43.77,Moderate
2022-05-17,Assam,27.028365429398843,94.61418879148195,119.98,258.88,604.81,53.31,194.22,20.0,22.63,66.17,0.1341,0.75,32.86,0.432,0.5958,40.64,2,1.72,3.697,62.26,1.0,71.33,High
2022-05-17,Manipur,25.240255918068826,94.14960877652514,49.37,123.37,336.42,15.54,61.14,20.0,3.79,321.04,0.1777,0.6275,41.56,0.6688,0.3993,28.28,3,9.443,6.571,19.45,0.0,26.53,Low
2022-05-17,Meghalaya,25.417204038758882,91.28471481470385,298.65,629.75,1443.44,128.67,350.0,952.21,24.76,57.21,0.0089,0.75,21.51,0.5602,0.4925,76.76,4,4.63,7.799,25.38,1.0,80.85,Critical
